X,X,CensusTract,ClusterNum,Change_Population,Change_HouseUnits,Change_5To7_or_more_person_household,Change_Builst1939earlier,Change_Built_1940to1959,Change_VacantUnits,Y00_PCT_Units_HHIncome_25to50k,Y00_PCT_Units_HHIncome_50to75k,Chg_Educate_HighSchool_orLess,Chg_Educate_SomeCollege,dis,lat,long,Y13_Geography,Y13_County_NM,Y13_County,ctId
1,1,1400000US17031660302,3,-0.066039293,-0.015407099,-0.010742663,-0.042421375,0.030698709,0.080723651,0.354776764,0.174267883,-0.010056603,-0.011378332,0.546823442,41.7835957,-87.6983926,"Census Tract 6603.02, Cook County, Illinois",Cook,Cook Illinois,17031660302
1,1,1400000US17031252201,3,-0.21714608,-0.08915641,-0.07360263,0.267682669,-0.173470403,0.081115407,0.260473588,0.174134791,-0.03320264,0.043466179,0.42569248,41.8766958,-87.7521051,"Census Tract 2522.01, Cook County, Illinois",Cook,Cook Illinois,17031252201
1,1,1400000US17031070103,4,0.004476777,-0.045196106,-0.005206638,-0.086110581,0.016313317,0.075448821,0.325089489,0.191832086,-0.089993869,-0.071546002,0.521911612,41.926811,-87.6426051,"Census Tract 701.03, Cook County, Illinois",Cook,Cook Illinois,17031070103
1,1,1400000US17031220701,1,-0.039723864,0.060361095,-0.127214229,0.211707475,-0.127098221,-0.009556712,0.391897156,0.143747565,-0.114925387,0.059057608,0.594370306,41.9261554,-87.7215651,"Census Tract 2207.01, Cook County, Illinois",Cook,Cook Illinois,17031220701
1,1,1400000US17031834000,1,-0.048543689,0.021724372,-0.04817546,0.133238776,-0.126784871,0.156305864,0.401146132,0.139684814,0.006074179,0.003256485,0.546823442,41.7275358,-87.6294984,"Census Tract 8340, Cook County, Illinois",Cook,Cook Illinois,17031834000
1,1,1400000US17031834200,3,-0.203247949,-0.026355997,-0.037752048,0.012775418,0.00356118,0.10667135,0.370245139,0.140743872,-0.084092858,0.060475957,0.546823442,41.7555676,-87.5836069,"Census Tract 8342, Cook County, Illinois",Cook,Cook Illinois,17031834200
1,1,1400000US17031835500,3,-0.232107356,-0.032473734,-0.071312991,-0.010553885,-0.292465382,0.044661049,0.246813441,0.060254925,-0.080426599,0.023824481,0.546823442,41.8163539,-87.6325419,"Census Tract 8355, Cook County, Illinois",Cook,Cook Illinois,17031835500
1,1,1400000US17031839500,2,-0.062575211,-0.015463918,-0.046987437,0.119706724,0.023148657,0.003524586,0.087635054,0.132052821,-0.244259324,0.044384924,0.546823442,41.8340974,-87.6192895,"Census Tract 8395, Cook County, Illinois",Cook,Cook Illinois,17031839500
1,1,1400000US17031839200,2,-0.284474446,-0.210857974,-0.072246122,-0.077307743,-0.039715605,-0.070082928,0.206419132,0.13971051,-0.145010231,0.030277409,0.546823442,41.8420107,-87.622036,"Census Tract 8392, Cook County, Illinois",Cook,Cook Illinois,17031839200
1,1,1400000US17031840400,3,-0.028880866,0.046531303,-0.094505495,0.029727059,-0.079057471,-0.024404056,0.373482726,0.180205415,-0.102352037,-0.03077056,0.546823442,41.8338479,-87.6676795,"Census Tract 8404, Cook County, Illinois",Cook,Cook Illinois,17031840400
1,1,1400000US17031841000,2,-0.663019375,-0.221487453,-0.211747331,-0.090114204,-0.373104675,0.190666138,0.183251624,0.050292911,-0.456279719,-0.107032075,0.546823442,41.8475875,-87.6102063,"Census Tract 8410, Cook County, Illinois",Cook,Cook Illinois,17031841000
1,1,1400000US17031301802,1,-0.380078121,0.001511263,-0.18963548,0.281858421,-0.179730177,0.253271257,0.398595259,0.163008487,0.039069069,-0.026064019,0.34725142,41.8451846,-87.7277592,"Census Tract 3018.02, Cook County, Illinois",Cook,Cook Illinois,17031301802
1,1,1400000US17031730201,3,-0.137158254,0.097603201,-0.090175141,0.114005421,-0.099979537,0.090624668,0.319815933,0.220880069,-0.119817595,0.094790262,0.546823442,41.7268301,-87.6579114,"Census Tract 7302.01, Cook County, Illinois",Cook,Cook Illinois,17031730201
1,1,1400000US17031580501,1,-0.070391061,0.007369351,-0.030160616,0.348422886,-0.153076481,0.088040083,0.352371409,0.176686707,-0.017336891,-0.037637834,0.546823442,41.819986,-87.6994962,"Census Tract 5805.01, Cook County, Illinois",Cook,Cook Illinois,17031580501
1,1,1400000US17031700302,4,0.194404444,0.05622368,0.01979162,-0.00300738,-0.152541419,0.046469015,0.259751517,0.264085524,-0.15721699,0.08074176,0.546823442,41.7383652,-87.7313064,"Census Tract 7003.02, Cook County, Illinois",Cook,Cook Illinois,17031700302
1,1,1400000US17031700402,6,0.045973885,0.075421132,-0.06709696,-0.043143068,-0.042813687,0.018503449,0.234437086,0.283112583,-0.067041594,0.019917092,0.546823442,41.7382302,-87.7118234,"Census Tract 7004.02, Cook County, Illinois",Cook,Cook Illinois,17031700402
1,1,1400000US17031700401,3,0.07607168,-0.0045112,0.001571708,-0.001106422,0.045117955,0.008813526,0.234437086,0.283112583,-0.073515476,0.034046436,0.546823442,41.7455372,-87.7120355,"Census Tract 7004.01, Cook County, Illinois",Cook,Cook Illinois,17031700401
1,1,1400000US17031830500,3,-0.188489764,0.026211279,-0.098623145,0.312817682,-0.281082091,0.162913094,0.367153912,0.249355116,-0.032454752,0.006576307,0.546823442,41.8291246,-87.7193198,"Census Tract 8305, Cook County, Illinois",Cook,Cook Illinois,17031830500
1,1,1400000US17031841700,1,-0.258791209,0.014051522,-0.056938071,0.247149336,-0.062236011,0.07708055,0.235875706,0.087570621,-0.120021281,0.061069187,0.546823442,41.8531302,-87.7041818,"Census Tract 8417, Cook County, Illinois",Cook,Cook Illinois,17031841700
1,1,1400000US17031841600,2,-0.423547401,-0.179906542,-0.047667783,0.205398894,-0.22376515,0.190583646,0.183727034,0.049868766,-0.014206412,0.007952872,0.546823442,41.8553771,-87.7076032,"Census Tract 8416, Cook County, Illinois",Cook,Cook Illinois,17031841600
1,1,1400000US17031840700,1,-0.12930685,0.036070606,-0.159770862,0.227998764,-0.173796647,0.07967653,0.447773973,0.101883562,-0.15333125,0.075460486,0.546823442,41.8529302,-87.6942665,"Census Tract 8407, Cook County, Illinois",Cook,Cook Illinois,17031840700
1,1,1400000US17031841300,1,-0.196559297,-0.042797495,-0.059743254,0.16281154,-0.146547041,0.13186892,0.339356296,0.120271033,-0.052304638,-0.03184268,0.546823442,41.8439774,-87.6842025,"Census Tract 8413, Cook County, Illinois",Cook,Cook Illinois,17031841300
1,1,1400000US17031301801,3,-0.121456186,-0.009639595,-0.058742206,0.151956852,-0.062195583,0.019090502,0.398595259,0.163008487,0.05188645,0.00020077,0.325552165,41.8416617,-87.7350492,"Census Tract 3018.01, Cook County, Illinois",Cook,Cook Illinois,17031301801
1,1,1400000US17031530502,3,-0.286713287,-0.04223579,-0.139364391,-0.15347727,0.093425431,0.12060407,0.278658397,0.204686423,-0.003792693,-0.044378193,0.546823442,41.6660802,-87.6250225,"Census Tract 5305.02, Cook County, Illinois",Cook,Cook Illinois,17031530502
1,1,1400000US17031071400,4,-0.059463818,-0.089006779,0.012054959,0.092976357,-0.032839606,0.085585458,0.233848954,0.198665453,0.015788315,-0.076318346,0.394014933,41.9225714,-87.6295838,"Census Tract 714, Cook County, Illinois",Cook,Cook Illinois,17031071400
1,1,1400000US17031071600,7,-0.116761806,-0.142414861,0.009294627,0.117590857,-0.07065444,0.043813079,0.089813801,0.095290252,-0.024920238,0.053255404,0.346774362,41.9164725,-87.6411828,"Census Tract 716, Cook County, Illinois",Cook,Cook Illinois,17031071600
1,1,1400000US17031832300,2,0.281859931,0.084415584,-0.021664228,-0.153436175,-0.118688097,-0.00308474,0.206427689,0.195302843,-0.294153034,-0.017810582,0.546823442,41.919207,-87.6714488,"Census Tract 8323, Cook County, Illinois",Cook,Cook Illinois,17031832300
1,1,1400000US17031832500,4,0.165318667,-0.057160804,0.04015606,0.000454223,-0.023582574,0.03736663,0.141239174,0.078614257,-0.034386438,-0.005023487,0.546823442,41.9218778,-87.6641184,"Census Tract 8325, Cook County, Illinois",Cook,Cook Illinois,17031832500
1,1,1400000US17031832000,4,0.213253012,0.060832444,0.003451095,-0.03430763,-0.106371703,0.004349469,0.243243243,0.211711712,-0.001858665,-0.048686039,0.546823442,41.9462941,-87.6542982,"Census Tract 8320, Cook County, Illinois",Cook,Cook Illinois,17031832000
1,1,1400000US17031030104,3,0.056089893,-0.270252348,-0.026418375,0.079699537,-0.073275992,0.039677243,0.333429312,0.140368557,0.052880846,0.04550233,0.613864734,41.9973166,-87.6559766,"Census Tract 301.04, Cook County, Illinois",Cook,Cook Illinois,17031030104
1,1,1400000US17031030101,1,-0.171728291,0.0017036,-0.027178701,0.067608727,-0.024936318,0.031687809,0.333429312,0.140368557,-0.11778121,-0.012722764,0.895335772,41.9913475,-87.655042,"Census Tract 301.01, Cook County, Illinois",Cook,Cook Illinois,17031030101
1,1,1400000US17031160601,1,-0.020348125,0.004188492,-0.020231517,0.068997593,-0.109475423,0.031316031,0.320871143,0.275136116,-0.051704082,-0.094426248,0.655354986,41.9595316,-87.7021491,"Census Tract 1606.01, Cook County, Illinois",Cook,Cook Illinois,17031160601
1,1,1400000US17031210501,1,0.142932215,0.189885588,-0.030477811,0.411557592,-0.303985971,0.000521972,0.403141361,0.138219895,-0.128207307,0.005303954,0.631012889,41.9374013,-87.7223301,"Census Tract 2105.01, Cook County, Illinois",Cook,Cook Illinois,17031210501
1,1,1400000US17031210601,1,-0.061760462,-0.00534866,-0.023758475,0.192357648,-0.129769237,0.002217028,0.358176556,0.179811867,-0.015064113,-0.044961899,0.641540212,41.9376356,-87.712214,"Census Tract 2106.01, Cook County, Illinois",Cook,Cook Illinois,17031210601
1,1,1400000US17031700502,4,0.018621263,0.082451812,-0.079939987,-0.014251858,-0.145607447,0.006372849,0.23255814,0.302325581,-0.114883997,0.165145264,0.546823442,41.7388522,-87.6887683,"Census Tract 7005.02, Cook County, Illinois",Cook,Cook Illinois,17031700502
1,1,1400000US17031836100,2,-0.40913884,-0.330963665,-0.120336508,0.015503997,-0.049771795,-0.011666489,0.131236443,0.086767896,-0.237768724,0.087205906,0.546823442,41.7998052,-87.6186826,"Census Tract 8361, Cook County, Illinois",Cook,Cook Illinois,17031836100
1,1,1400000US17031836400,2,0.309503785,0.414634146,-0.049004284,-0.092031849,-0.259596504,-0.028763667,0.193768257,0.05842259,-0.208604474,0.049889263,0.546823442,41.818455,-87.5944559,"Census Tract 8364, Cook County, Illinois",Cook,Cook Illinois,17031836400
1,1,1400000US17031836500,2,-0.196681308,-0.127139364,-0.202974012,-0.074703434,-0.094153893,-0.145261038,0.157119476,0.076923077,-0.172267788,0.173931343,0.546823442,41.8259463,-87.599456,"Census Tract 8365, Cook County, Illinois",Cook,Cook Illinois,17031836500
1,1,1400000US17031839600,3,0.058198097,0.217741935,-0.04713904,0.118473653,-0.15681658,-0.020783105,0.301886792,0.063860668,-0.068379492,-0.089465419,0.546823442,41.8274411,-87.6192495,"Census Tract 8396, Cook County, Illinois",Cook,Cook Illinois,17031839600
1,1,1400000US17031840000,1,0.014302281,0.026759167,-0.080701881,0.008736228,-0.080735474,-0.040753872,0.278563656,0.210010881,-0.036468768,-0.030961325,0.546823442,41.8311662,-87.6382989,"Census Tract 8400, Cook County, Illinois",Cook,Cook Illinois,17031840000
1,1,1400000US17031835600,3,-0.110085227,-0.008865248,-0.055168716,-0.104254459,-0.034344803,0.069738895,0.306763285,0.09178744,-0.112781955,0.113704462,0.546823442,41.8018352,-87.6322013,"Census Tract 8356, Cook County, Illinois",Cook,Cook Illinois,17031835600
1,1,1400000US17031830800,2,-0.01534225,-0.026954178,-0.044881426,0.044604874,-0.102400322,-0.050539084,0.398571429,0.196428571,-0.167711168,0.018426376,0.546823442,41.9651413,-87.6765775,"Census Tract 8308, Cook County, Illinois",Cook,Cook Illinois,17031830800
1,1,1400000US17031460301,1,-0.287617735,-0.078799913,-0.144677164,0.271172633,-0.080459982,0.128091106,0.282544379,0.13239645,-0.057911349,0.016015123,0.546823442,41.7400278,-87.5563645,"Census Tract 4603.01, Cook County, Illinois",Cook,Cook Illinois,17031460301
1,1,1400000US17031301701,3,-0.283164783,-0.031661589,-0.131163684,0.203929736,-0.16371001,0.177071178,0.383531484,0.194187583,-0.054471871,-0.009107147,0.515186454,41.8424805,-87.7196254,"Census Tract 3017.01, Cook County, Illinois",Cook,Cook Illinois,17031301701
1,1,1400000US17031310400,1,-0.156901042,0.101123596,-0.115523404,-0.098693553,-0.074562827,-0.035007261,0.346938776,0.115646259,-0.160622433,-0.064058641,0,41.8565069,-87.6522613,"Census Tract 3104, Cook County, Illinois",Cook,Cook Illinois,17031310400
1,1,1400000US17031530100,1,-0.210476491,-0.045808967,-0.159142091,0.119255835,-0.083444339,0.07345981,0.276571429,0.096,-0.106645161,0.059764564,0.546823442,41.6818522,-87.6179395,"Census Tract 5301, Cook County, Illinois",Cook,Cook Illinois,17031530100
1,1,1400000US17031081100,7,-0.017751479,-0.004116529,-0.004275027,-0.042183229,0.08992328,0.031302036,0.223952925,0.162686051,-0.01860568,-0.007459752,0.491992385,41.9002065,-87.629109,"Census Tract 811, Cook County, Illinois",Cook,Cook Illinois,17031081100
1,1,1400000US17031150700,3,-0.035550709,-0.013301088,-0.004093269,0.124122004,-0.114355869,0.080162174,0.332286432,0.243090452,-0.041027062,-0.003838264,0.492564682,41.9495915,-87.761958,"Census Tract 1507, Cook County, Illinois",Cook,Cook Illinois,17031150700
1,1,1400000US17031640100,3,-0.113964687,0.018329939,-0.074714186,0.055098039,-0.153568627,-0.014199593,0.352803738,0.25,-0.026725226,0.038075952,0.546823442,41.7820943,-87.7399954,"Census Tract 6401, Cook County, Illinois",Cook,Cook Illinois,17031640100
1,1,1400000US17031081300,4,-0.143983545,0.056725706,-0.003178808,0.021475756,-0.048538562,0.175796045,0.203178808,0.164503311,-0.029847616,-0.051865394,0.676497824,41.8983354,-87.6207531,"Census Tract 813, Cook County, Illinois",Cook,Cook Illinois,17031081300
1,1,1400000US17031301702,3,-0.218880351,-0.010585152,-0.2236101,0.2802035,-0.232496907,0.061234463,0.383531484,0.194187583,0.074360778,-0.062308536,0.685673328,41.8388062,-87.7195244,"Census Tract 3017.02, Cook County, Illinois",Cook,Cook Illinois,17031301702
1,1,1400000US17031700301,3,0.183681437,-0.042792905,0.087941678,0.010959776,0.047094908,0.012138907,0.259751517,0.264085524,0.002873236,0.033552803,0.546823442,41.7456225,-87.7317117,"Census Tract 7003.01, Cook County, Illinois",Cook,Cook Illinois,17031700301
1,1,1400000US17031490902,1,-0.106806448,0.003456287,-0.037014231,0.143502719,-0.135119839,0.04146708,0.342075893,0.181919643,-0.047256445,0.006714543,0.546823442,41.7032801,-87.6153262,"Census Tract 4909.02, Cook County, Illinois",Cook,Cook Illinois,17031490902
1,1,1400000US17031490901,3,-0.17188253,0.07873331,-0.063392274,0.091012577,-0.207655905,0.097513415,0.342075893,0.181919643,0.024803099,-0.029238992,0.546823442,41.6960582,-87.6162677,"Census Tract 4909.01, Cook County, Illinois",Cook,Cook Illinois,17031490901
1,1,1400000US17031650302,3,-0.012239021,-0.085586858,-0.002625402,0.121305398,-0.052978118,0.028120407,0.269402985,0.252238806,0.0110647,0.021453923,0.546823442,41.7750953,-87.7177493,"Census Tract 6503.02, Cook County, Illinois",Cook,Cook Illinois,17031650302
1,1,1400000US17031831900,2,0.032180209,-0.008196721,-0.002306664,0.000815647,-0.164924536,0.053651267,0.292846498,0.211624441,-0.121908613,-0.057291889,0.546823442,41.945169,-87.6687907,"Census Tract 8319, Cook County, Illinois",Cook,Cook Illinois,17031831900
1,1,1400000US17031830900,2,-0.010089686,0.191296464,-0.106415473,-0.03690745,-0.124647644,0.052975074,0.320154291,0.183220829,-0.367399036,-0.029062681,0.546823442,41.9286297,-87.6853728,"Census Tract 8309, Cook County, Illinois",Cook,Cook Illinois,17031830900
1,1,1400000US17031830700,2,-0.202431885,0.006697579,-0.089275568,-0.084002689,-0.099680463,0.01074824,0.223509934,0.130242826,-0.197944867,0.030208237,0.546823442,41.9583016,-87.6606982,"Census Tract 8307, Cook County, Illinois",Cook,Cook Illinois,17031830700
1,1,1400000US17031830600,2,-0.209950709,0.01710941,-0.092116496,0.207750717,-0.169192857,0.080910038,0.341941655,0.119081779,-0.232589325,-0.025418315,0.546823442,42.001698,-87.6735738,"Census Tract 8306, Cook County, Illinois",Cook,Cook Illinois,17031830600
1,1,1400000US17031700501,4,0.0197011,0.012266702,-0.005701488,0.007710539,0.005233744,-0.009904665,0.23255814,0.302325581,0.016806485,0.00984209,0.546823442,41.7462133,-87.6903422,"Census Tract 7005.01, Cook County, Illinois",Cook,Cook Illinois,17031700501
1,1,1400000US17031460302,3,-0.25978333,0.050687068,-0.089515564,0.178789425,-0.115372189,0.176382993,0.282544379,0.13239645,-0.011257813,-0.024301454,0.546823442,41.7470862,-87.5573905,"Census Tract 4603.02, Cook County, Illinois",Cook,Cook Illinois,17031460302
1,1,1400000US17031431302,1,-0.326143923,0.130466823,-0.044517771,0.044081817,-0.112507869,0.262426371,0.251056636,0.103691181,-0.027373432,-0.025230571,0.546823442,41.7583855,-87.5627859,"Census Tract 4313.02, Cook County, Illinois",Cook,Cook Illinois,17031431302
1,1,1400000US17031431301,1,-0.354270315,-0.067795148,-0.036124866,0.223022036,-0.171061331,0.202113641,0.251056636,0.103691181,-0.207719724,0.095288228,0.546823442,41.7535302,-87.5601863,"Census Tract 4313.01, Cook County, Illinois",Cook,Cook Illinois,17031431301
1,1,1400000US17031440101,3,-0.266460474,-0.021254479,-0.021833907,0.211546494,-0.108179814,0.261699567,0.345724907,0.099876084,0.011633551,-0.010125739,0.546823442,41.7486349,-87.6013946,"Census Tract 4401.01, Cook County, Illinois",Cook,Cook Illinois,17031440101
1,1,1400000US17031301803,3,-0.182644736,-0.007137442,-0.087129437,0.358265902,-0.249441998,0.05430464,0.398595259,0.163008487,0.01296944,0.022088412,0.403599229,41.8395497,-87.7278708,"Census Tract 3018.03, Cook County, Illinois",Cook,Cook Illinois,17031301803
1,1,1400000US17031310200,2,-0.108917197,0.035561878,-0.104519169,0.114342165,-0.198366702,-0.03893244,0.378980892,0.187898089,-0.146179343,-0.049952149,0.387640232,41.8563085,-87.6442092,"Census Tract 3102, Cook County, Illinois",Cook,Cook Illinois,17031310200
1,1,1400000US17031310300,2,-0.247629083,-0.012345679,-0.139041085,0.021493142,-0.104482544,0.00933642,0.377099237,0.151145038,-0.198780398,0.119926627,0.372150891,41.8561398,-87.6489804,"Census Tract 3103, Cook County, Illinois",Cook,Cook Illinois,17031310300
1,1,1400000US17031310500,1,-0.269089236,-0.057352941,-0.051296889,0.222714781,-0.216599245,0.083114619,0.366782007,0.103806228,0.037742628,-0.029427457,0.592608027,41.8552251,-87.6547525,"Census Tract 3105, Cook County, Illinois",Cook,Cook Illinois,17031310500
1,1,1400000US17031510300,3,-0.014996704,0.015828678,-0.010759256,-0.040566025,0.050761764,0.042004841,0.348499516,0.183446273,-0.040468775,0.019705719,0.546823442,41.7157376,-87.5749726,"Census Tract 5103, Cook County, Illinois",Cook,Cook Illinois,17031510300
1,1,1400000US17031491400,3,-0.293776371,-0.012829169,-0.097279705,0.157454062,-0.219137807,0.090271113,0.345876701,0.117694155,-0.049449144,0.00044757,0.546823442,41.6891232,-87.6168215,"Census Tract 4914, Cook County, Illinois",Cook,Cook Illinois,17031491400
1,1,1400000US17031500200,2,-0.111769687,0.030973451,-0.09906178,0.105419596,-0.11442334,0.018254586,0.194087404,0.122107969,-0.295706727,0.104175397,0.546823442,41.7008558,-87.6003024,"Census Tract 5002, Cook County, Illinois",Cook,Cook Illinois,17031500200
1,1,1400000US17031530200,3,-0.181973759,-0.027540361,-0.091113714,0.243434402,-0.196844581,0.201594774,0.349709456,0.161119915,0.029269395,-0.05046178,0.546823442,41.6815612,-87.6323954,"Census Tract 5302, Cook County, Illinois",Cook,Cook Illinois,17031530200
1,1,1400000US17031740100,6,-0.13894961,-0.035725439,-0.057787096,-0.012087714,0.01779057,0.083965238,0.306092917,0.260882612,-0.129424972,-0.057282521,0.546823442,41.6972859,-87.6986083,"Census Tract 7401, Cook County, Illinois",Cook,Cook Illinois,17031740100
1,1,1400000US17031140500,3,0.122022234,0.002218935,0.018642971,0.040929933,-0.048746698,0.020572502,0.276234568,0.237654321,-0.033420639,0.041208276,0.569157932,41.9653619,-87.7318319,"Census Tract 1405, Cook County, Illinois",Cook,Cook Illinois,17031140500
1,1,1400000US17031140800,2,-0.019091847,0.028030579,-0.084792288,0.238721278,-0.272855863,0.002843045,0.326012874,0.173040515,-0.138779581,-0.004714769,0.623990912,41.9644942,-87.7027751,"Census Tract 1408, Cook County, Illinois",Cook,Cook Illinois,17031140800
1,1,1400000US17031150200,3,-0.041454924,0.052218494,-0.039283382,0.110845711,-0.153737547,0.045320644,0.341606793,0.237753103,-0.09855103,0.024882282,0.410179264,41.9606747,-87.7524131,"Census Tract 1502, Cook County, Illinois",Cook,Cook Illinois,17031150200
1,1,1400000US17031150300,3,-0.040738209,-0.009897829,0.003781541,0.008641488,-0.063800228,0.041353508,0.288327236,0.170934486,-0.023419729,-0.042357291,0.75172732,41.9605179,-87.7622859,"Census Tract 1503, Cook County, Illinois",Cook,Cook Illinois,17031150300
1,1,1400000US17031300900,1,-0.401428334,-0.063185042,-0.230073065,0.257223655,-0.169396296,0.208195498,0.316298343,0.107044199,0.029070709,0.010592855,0.499331848,41.8481796,-87.7026993,"Census Tract 3009, Cook County, Illinois",Cook,Cook Illinois,17031300900
1,1,1400000US17031301100,3,-0.242384106,0.072532699,-0.092737863,0.155483521,-0.021465049,0.131923774,0.306994819,0.195595855,0.042614615,-0.068896136,0.493561345,41.8470212,-87.6979662,"Census Tract 3011, Cook County, Illinois",Cook,Cook Illinois,17031301100
1,1,1400000US17031301200,1,-0.262883372,0.052671756,-0.062493785,0.024845366,0.012935194,0.204225874,0.370646766,0.075456053,-0.068387671,-0.001079337,0.316561563,41.8484171,-87.6914771,"Census Tract 3012, Cook County, Illinois",Cook,Cook Illinois,17031301200
1,1,1400000US17031740400,4,-0.028913979,-0.032185484,-0.018305761,0.013576027,0.115079689,0.03756992,0.26964261,0.276881525,-0.066986501,-0.04619086,0.546823442,41.6872391,-87.7193158,"Census Tract 7404, Cook County, Illinois",Cook,Cook Illinois,17031740400
1,1,1400000US17031640300,3,0.123765635,0.031565657,-0.02242875,0.056992302,-0.13464459,0.044171313,0.305040931,0.251184834,-0.017286411,-0.034425975,0.546823442,41.7815321,-87.7716353,"Census Tract 6403, Cook County, Illinois",Cook,Cook Illinois,17031640300
1,1,1400000US17031640600,3,0.067581564,0.017421603,-0.025066907,0.030847212,-0.071479825,0.053766328,0.26081802,0.221695317,-0.09563167,0.010335576,0.546823442,41.7760362,-87.7714298,"Census Tract 6406, Cook County, Illinois",Cook,Cook Illinois,17031640600
1,1,1400000US17031010400,1,-0.118497653,-0.091314935,-0.024214694,0.115777604,0.000825827,0.127633184,0.313109885,0.162070429,-0.052634864,-0.065864124,1.966721592,42.0064028,-87.657135,"Census Tract 104, Cook County, Illinois",Cook,Cook Illinois,17031010400
1,1,1400000US17031020400,4,0.088912363,0.058787858,-0.037781592,-0.025452378,0.023941923,0.048732188,0.350618739,0.197407189,-0.052067123,0.037466346,1.098640838,42.0084869,-87.6859126,"Census Tract 204, Cook County, Illinois",Cook,Cook Illinois,17031020400
1,1,1400000US17031160300,3,-0.054366977,0.004923683,-0.014314067,0.026076515,-0.125209325,0.081168638,0.363774734,0.163368848,0.001464301,-0.054227008,0.616102193,41.9572682,-87.7308958,"Census Tract 1603, Cook County, Illinois",Cook,Cook Illinois,17031160300
1,1,1400000US17031310700,2,-0.475395431,-0.138339921,-0.197340198,0.066972477,-0.146551585,0.070130906,0.326470588,0.154411765,-0.162871125,0.017276164,0.491167147,41.8559903,-87.6649061,"Census Tract 3107, Cook County, Illinois",Cook,Cook Illinois,17031310700
1,1,1400000US17031071500,4,-0.113625498,-0.031061453,-0.000380024,0.023218814,-0.004143472,0.114081923,0.20802583,0.189806273,-0.022813723,-0.022001012,0.346918274,41.9142517,-87.6251017,"Census Tract 715, Cook County, Illinois",Cook,Cook Illinois,17031071500
1,1,1400000US17031071700,4,0.100555213,-0.041916168,-0.019315452,-0.076564319,0.024378638,-0.01133982,0.12136536,0.17193426,-0.086207502,0.03366614,0.754404639,41.9128666,-87.6410718,"Census Tract 717, Cook County, Illinois",Cook,Cook Illinois,17031071700
1,1,1400000US17031071800,7,-0.077522124,-0.156293223,0.005484819,-0.10426992,-0.011457469,0.020801306,0.153352354,0.141226819,0.043611757,0.014056818,0.476119664,41.9145855,-87.645966,"Census Tract 718, Cook County, Illinois",Cook,Cook Illinois,17031071800
1,1,1400000US17031670500,3,-0.257352941,-0.027139875,-0.15860815,0.318953616,-0.089692058,0.126967843,0.32183908,0.245977011,0.100491353,-0.061294173,0.546823442,41.786578,-87.6764044,"Census Tract 6705, Cook County, Illinois",Cook,Cook Illinois,17031670500
1,1,1400000US17031670600,1,-0.289765175,-0.021069692,-0.203469761,0.291810502,-0.286971372,0.030587547,0.24,0.110909091,-0.019240851,0.017867808,0.546823442,41.7830054,-87.6715772,"Census Tract 6706, Cook County, Illinois",Cook,Cook Illinois,17031670600
1,1,1400000US17031670700,3,-0.238706366,-0.132890365,-0.055411255,-0.008228126,-0.149927768,0.121523402,0.333988212,0.147347741,-0.174745214,0.123611193,0.546823442,41.7830686,-87.6667315,"Census Tract 6707, Cook County, Illinois",Cook,Cook Illinois,17031670700
1,1,1400000US17031670800,3,-0.179723635,-0.029662324,0.003159429,0.157612091,-0.212164151,0.085278905,0.298834426,0.086006441,0.056319522,-0.050816749,0.546823442,41.7831442,-87.661879,"Census Tract 6708, Cook County, Illinois",Cook,Cook Illinois,17031670800
1,1,1400000US17031670900,1,-0.05136915,0.044768779,-0.011708876,0.252192086,-0.094202476,0.089159691,0.352826511,0.140350877,-0.164386292,0.07375066,0.546823442,41.7832124,-87.657022,"Census Tract 6709, Cook County, Illinois",Cook,Cook Illinois,17031670900
1,1,1400000US17031671100,3,0.064989518,-0.061507937,0.073169834,0.170245217,-0.068084022,0.08046411,0.210290828,0.14541387,-0.085288934,0.044396009,0.546823442,41.7767815,-87.6617118,"Census Tract 6711, Cook County, Illinois",Cook,Cook Illinois,17031671100
1,1,1400000US17031671200,1,-0.36255479,-0.049056604,-0.072200439,0.017802333,-0.112580023,0.111605271,0.283687943,0.073286052,-0.221747263,0.166799067,0.546823442,41.7766993,-87.6665823,"Census Tract 6712, Cook County, Illinois",Cook,Cook Illinois,17031671200
1,1,1400000US17031671300,1,-0.343162033,-0.142995169,-0.09946996,0.300399326,-0.244951471,0.149800936,0.311563169,0.172376874,-0.065938156,0.019650697,0.546823442,41.7739015,-87.6713493,"Census Tract 6713, Cook County, Illinois",Cook,Cook Illinois,17031671300
1,1,1400000US17031671400,1,-0.28673085,0.013677812,-0.222066255,0.168459934,-0.279425745,0.18917441,0.311531842,0.115318417,-0.08334996,0.071722865,0.546823442,41.7737921,-87.6762289,"Census Tract 6714, Cook County, Illinois",Cook,Cook Illinois,17031671400
1,1,1400000US17031671500,1,-0.140750979,-0.065217391,-0.163829787,0.339043847,-0.169836808,0.017802976,0.262644188,0.12866016,-0.010019032,-0.0288778,0.546823442,41.7681721,-87.6696322,"Census Tract 6715, Cook County, Illinois",Cook,Cook Illinois,17031671500
1,1,1400000US17031671600,3,-0.249333333,0.084551148,-0.104907923,0.087933752,-0.236357173,0.136677912,0.203860072,0.168878166,-0.14066799,0.119817168,0.546823442,41.7694998,-87.6615118,"Census Tract 6716, Cook County, Illinois",Cook,Cook Illinois,17031671600
